"@timestamp","_id","_index","_score","container.image.name","container.image.name.keyword","input.type","input.type.keyword","kubernetes.container.name","kubernetes.container.name.keyword","kubernetes.namespace","kubernetes.namespace.keyword","kubernetes.node.hostname","kubernetes.node.hostname.keyword","kubernetes.node.name","kubernetes.node.name.keyword","kubernetes.pod.ip","kubernetes.pod.ip.keyword","kubernetes.pod.name","kubernetes.pod.name.keyword","kubernetes.replicaset.name","kubernetes.replicaset.name.keyword",message,"message.keyword",tags,"tags.keyword"
"Jan 23, 2026 @ 01:05:36.057",422r5psBE7rYD0G3Paik,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":5389932,""conversionTime"":1769101535628,""payAmount"":6800,""orderId"":""100002496470934""}","handlePaymentConversion: {""appid"":""maka"",""uid"":5389932,""conversionTime"":1769101535628,""payAmount"":6800,""orderId"":""100002496470934""}","_geoip_expired_database","_geoip_expired_database"
"Jan 23, 2026 @ 01:04:54.210",kZyq5psB2nafT53kl08U,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605627374,""conversionTime"":1769101493402,""payAmount"":2900,""orderId"":""20260122170434397424477156143""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605627374,""conversionTime"":1769101493402,""payAmount"":2900,""orderId"":""20260122170434397424477156143""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:52:46.391",jZqf5psB2nafT53kdYp8,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644286,""conversionTime"":1769100758000,""payAmount"":2900,""orderId"":""330002701457312""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644286,""conversionTime"":1769100758000,""payAmount"":2900,""orderId"":""330002701457312""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:52:02.605",IZqe5psB2nafT53kzV5E,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644203,""conversionTime"":1769100721782,""payAmount"":2900,""orderId"":""20260122165144430176687716748""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644203,""conversionTime"":1769100721782,""payAmount"":2900,""orderId"":""20260122165144430176687716748""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:50:04.449",npqd5psB2nafT53kAQTA,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":10864755,""conversionTime"":1769100603947,""payAmount"":27800,""orderId"":""520002587084976""}","handlePaymentConversion: {""appid"":""maka"",""uid"":10864755,""conversionTime"":1769100603947,""payAmount"":27800,""orderId"":""520002587084976""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:44:04.329",X5mX5psB2nafT53kmWvD,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644289,""conversionTime"":1769100243588,""payAmount"":2900,""orderId"":""20260122164343851352468744820""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644289,""conversionTime"":1769100243588,""payAmount"":2900,""orderId"":""20260122164343851352468744820""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:34:37.515",F2mO5psBE7rYD0G369oC,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605638911,""conversionTime"":1769099676893,""payAmount"":2900,""orderId"":""20260122163419514592254690048""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605638911,""conversionTime"":1769099676893,""payAmount"":2900,""orderId"":""20260122163419514592254690048""}","_geoip_expired_database","_geoip_expired_database"
"Jan 23, 2026 @ 00:26:19.810",bByH5psBSDZmQnhAOWmU,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605615584,""conversionTime"":1769099179078,""payAmount"":2900,""orderId"":""20260122162606021083997955348""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605615584,""conversionTime"":1769099179078,""payAmount"":2900,""orderId"":""20260122162606021083997955348""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:21:25.952",hBuC5psBSDZmQnhAvmBQ,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605424230,""conversionTime"":1769098885333,""payAmount"":4900,""orderId"":""20260122162115759564548938320""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605424230,""conversionTime"":1769098885333,""payAmount"":4900,""orderId"":""20260122162115759564548938320""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:19:18.340",8miA5psBE7rYD0G3zQKZ,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644276,""conversionTime"":1769098757457,""payAmount"":4900,""orderId"":""20260122161908330576925208458""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644276,""conversionTime"":1769098757457,""payAmount"":4900,""orderId"":""20260122161908330576925208458""}","_geoip_expired_database","_geoip_expired_database"
"Jan 23, 2026 @ 00:16:22.944","ERp-5psBSDZmQnhAIZcO","k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644207,""conversionTime"":1769098582266,""payAmount"":2900,""orderId"":""20260122161609855526240330325""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644207,""conversionTime"":1769098582266,""payAmount"":2900,""orderId"":""20260122161609855526240330325""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:15:01.121","uhp85psBSDZmQnhA_VgQ","k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644260,""conversionTime"":1769098500382,""payAmount"":4900,""orderId"":""20260122161442305510770370491""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644260,""conversionTime"":1769098500382,""payAmount"":4900,""orderId"":""20260122161442305510770370491""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:06:20.787",hxh15psBSDZmQnhADGWb,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643652,""conversionTime"":1769097973000,""payAmount"":2900,""orderId"":""160003086046190""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643652,""conversionTime"":1769097973000,""payAmount"":2900,""orderId"":""160003086046190""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:00:38.116",thdw5psBSDZmQnhACjfv,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":11719625,""conversionTime"":1769097415000,""payAmount"":6800,""orderId"":""1250000125147284""}","handlePaymentConversion: {""appid"":""maka"",""uid"":11719625,""conversionTime"":1769097415000,""payAmount"":6800,""orderId"":""1250000125147284""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:00:32.511",qhdv5psBSDZmQnhA7yxE,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":11133698,""conversionTime"":1769086134000,""payAmount"":6800,""orderId"":""1250000112056173""}","handlePaymentConversion: {""appid"":""maka"",""uid"":11133698,""conversionTime"":1769086134000,""payAmount"":6800,""orderId"":""1250000112056173""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:00:25.617",BRdv5psBSDZmQnhA7Cqa,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":12602880,""conversionTime"":1769074183000,""payAmount"":9800,""orderId"":""570002315279724""}","handlePaymentConversion: {""appid"":""maka"",""uid"":12602880,""conversionTime"":1769074183000,""payAmount"":9800,""orderId"":""570002315279724""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:00:18.378",8Rdv5psBSDZmQnhA4yOB,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":11895423,""conversionTime"":1769070584000,""payAmount"":9800,""orderId"":""240002284018621""}","handlePaymentConversion: {""appid"":""maka"",""uid"":11895423,""conversionTime"":1769070584000,""payAmount"":9800,""orderId"":""240002284018621""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 23, 2026 @ 00:00:17.553",72Zv5psBE7rYD0G3zGtf,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":7268979,""conversionTime"":1769070875000,""payAmount"":9800,""orderId"":""600002342268294""}","handlePaymentConversion: {""appid"":""maka"",""uid"":7268979,""conversionTime"":1769070875000,""payAmount"":9800,""orderId"":""600002342268294""}","_geoip_expired_database","_geoip_expired_database"
"Jan 23, 2026 @ 00:00:11.283",5WZv5psBE7rYD0G3zGtf,"k8s-prod-promotion-event-service-20260123","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":10905094,""conversionTime"":1769070368000,""payAmount"":6800,""orderId"":""430002720286023""}","handlePaymentConversion: {""appid"":""maka"",""uid"":10905094,""conversionTime"":1769070368000,""payAmount"":6800,""orderId"":""430002720286023""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:53:59.789",OWVp5psBE7rYD0G3uGiu,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":605638174,""conversionTime"":1769097230000,""payAmount"":4800,""orderId"":""1270000145787622""}","handlePaymentConversion: {""appid"":""maka"",""uid"":605638174,""conversionTime"":1769097230000,""payAmount"":4800,""orderId"":""1270000145787622""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:47:54.906",TGRk5psBE7rYD0G3EzjG,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605639525,""conversionTime"":1769096874153,""payAmount"":2900,""orderId"":""20260122154744476388649037006""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605639525,""conversionTime"":1769096874153,""payAmount"":2900,""orderId"":""20260122154744476388649037006""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:43:57.220",DWNg5psBE7rYD0G3ilBH,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605597567,""conversionTime"":1769096636541,""payAmount"":2900,""orderId"":""20260122154337721719204247999""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605597567,""conversionTime"":1769096636541,""payAmount"":2900,""orderId"":""20260122154337721719204247999""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:36:38.827",aGFZ5psBE7rYD0G30mzE,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""maka"",""uid"":2358785,""conversionTime"":1769096198393,""payAmount"":4800,""orderId"":""20260122153624112812442000223""}","handlePaymentConversion: {""appid"":""maka"",""uid"":2358785,""conversionTime"":1769096198393,""payAmount"":4800,""orderId"":""20260122153624112812442000223""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:36:29.369",LGFZ5psBE7rYD0G3nF7E,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643703,""conversionTime"":1769096188644,""payAmount"":4900,""orderId"":""20260122153613887960077267547""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605643703,""conversionTime"":1769096188644,""payAmount"":4900,""orderId"":""20260122153613887960077267547""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:30:47.169",I19U5psBE7rYD0G3ZfdP,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644171,""conversionTime"":1769095846484,""payAmount"":2900,""orderId"":""20260122153024372380097835368""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605644171,""conversionTime"":1769095846484,""payAmount"":2900,""orderId"":""20260122153024372380097835368""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:30:24.125",u19U5psBE7rYD0G3HtBf,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","cn-beijing.172.16.50.210","10.224.60.83","10.224.60.83","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd-g5mxf","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605582054,""conversionTime"":1769095817000,""payAmount"":2900,""orderId"":""160003083634253""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605582054,""conversionTime"":1769095817000,""payAmount"":2900,""orderId"":""160003083634253""}","_geoip_expired_database","_geoip_expired_database"
"Jan 22, 2026 @ 23:29:40.819",upZT5psB2nafT53kXT7x,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605642122,""conversionTime"":1769095779899,""payAmount"":4900,""orderId"":""20260122152931114108085736570""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605642122,""conversionTime"":1769095779899,""payAmount"":4900,""orderId"":""20260122152931114108085736570""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
"Jan 22, 2026 @ 23:25:39.397",SZVP5psB2nafT53kuWQg,"k8s-prod-promotion-event-service-20260122","-","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445","svc.maka.mobi:84/maka/promotion-event-service:prod-20260122170445",container,container,"promotion-event-service","promotion-event-service",prod,prod,"cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","cn-beijing.172.16.56.109","10.224.4.100","10.224.4.100","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd-68m2q","promotion-event-service-587f7865bd","promotion-event-service-587f7865bd","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605640673,""conversionTime"":1769095538729,""payAmount"":2900,""orderId"":""20260122152528186889233287955""}","handlePaymentConversion: {""appid"":""jiantie"",""uid"":605640673,""conversionTime"":1769095538729,""payAmount"":2900,""orderId"":""20260122152528186889233287955""}","_geoip_database_unavailable_GeoLite2-City.mmdb","_geoip_database_unavailable_GeoLite2-City.mmdb"
